dataset,sequence,condition,backend,recording,rule,frames,ospa,gospa,loc2,miss2,false2,countError,outputCount
v2v_development,0008,reliable,GCE,testoutput_CAV_data_2022-03-21-09-35-07,nonreversal,375,0.8301047827587411,2.7159118729812035,2.8174220302493196,5.952,9.6,0.20533333333333334,14.426666666666666
v2v_development,0008,reliable,GCE,testoutput_CAV_data_2022-03-21-09-35-07,negative_reversal,375,0.8301047827587411,2.7159118729812035,2.8174220302493196,5.952,9.6,0.20533333333333334,14.426666666666666
v2v_development,0008,reliable,GCE,testoutput_CAV_data_2022-03-21-09-35-07,positive_reversal,375,0.8301047827587411,2.7159118729812035,2.8174220302493196,5.952,9.6,0.20533333333333334,14.426666666666666
v2v_development,0008,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,original,375,0.8254245147932215,2.7079278802179965,2.8182424664455286,5.952,8.064,0.184,14.405333333333333
v2v_development,0008,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,nonreversal,375,0.8254245147932215,2.7079278802179965,2.8182424664455286,5.952,8.064,0.184,14.405333333333333
v2v_development,0008,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,negative_reversal,375,0.8254245147932215,2.7079278802179965,2.8182424664455286,5.952,8.064,0.184,14.405333333333333
v2v_development,0008,reliable,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,positive_reversal,375,0.8254245147932215,2.7079278802179965,2.8182424664455286,5.952,8.064,0.184,14.405333333333333
v2v_development,0008,intermittent,GCE,testoutput_CAV_data_2022-03-21-09-35-07,original,375,0.9903393894133941,3.141434803827554,2.9417421509378885,9.888,9.888,0.264,14.376
v2v_development,0008,intermittent,GCE,testoutput_CAV_data_2022-03-21-09-35-07,nonreversal,375,0.9903393894133941,3.141434803827554,2.9417421509378885,9.888,9.888,0.264,14.376
v2v_development,0008,intermittent,GCE,testoutput_CAV_data_2022-03-21-09-35-07,negative_reversal,375,0.9903393894133941,3.141434803827554,2.9417421509378885,9.888,9.888,0.264,14.376
v2v_development,0008,intermittent,GCE,testoutput_CAV_data_2022-03-21-09-35-07,positive_reversal,375,0.9903393894133941,3.141434803827554,2.9417421509378885,9.888,9.888,0.264,14.376
v2v_development,0008,intermittent,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,original,375,0.9857109235185262,3.1270900835811903,2.8980294572939145,9.984,8.352,0.244,14.353333333333333
v2v_development,0008,intermittent,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,nonreversal,375,0.9857109235185262,3.1270900835811903,2.898029457293914,9.984,8.352,0.244,14.353333333333333
v2v_development,0008,intermittent,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,negative_reversal,375,0.9857109235185262,3.1270900835811903,2.898029457293914,9.984,8.352,0.244,14.353333333333333
v2v_development,0008,intermittent,Guarded Scalar,testoutput_CAV_data_2022-03-21-09-35-07,positive_reversal,375,0.9857109235185262,3.1270900835811903,2.8980294572939145,9.984,8.352,0.244,14.353333333333333
v2x_val,v2x_0000,reliable,GCE,2023-03-17-16-03-02,original,104,9.740904935709999,17.648265488785857,0.13394818308298637,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,reliable,GCE,2023-03-17-16-03-02,nonreversal,104,9.740904935709999,17.648265488785857,0.13394818308298637,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,reliable,GCE,2023-03-17-16-03-02,negative_reversal,104,9.740904935709999,17.648265488785857,0.13394818308298637,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,reliable,GCE,2023-03-17-16-03-02,positive_reversal,104,9.740904935709999,17.648265488785857,0.13394818308298637,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,reliable,Guarded Scalar,2023-03-17-16-03-02,original,104,9.766513077589225,17.690535733366655,0.14385932416834077,324.0,33.92307692307692,4.028846153846154,2.3076923076923075
v2x_val,v2x_0000,reliable,Guarded Scalar,2023-03-17-16-03-02,nonreversal,104,9.766513077589225,17.690535733366655,0.14385932416834077,324.0,33.92307692307692,4.028846153846154,2.3076923076923075
v2x_val,v2x_0000,reliable,Guarded Scalar,2023-03-17-16-03-02,negative_reversal,104,9.766513077589225,17.690535733366655,0.14385932416834077,324.0,33.92307692307692,4.028846153846154,2.3076923076923075
v2x_val,v2x_0000,reliable,Guarded Scalar,2023-03-17-16-03-02,positive_reversal,104,9.766513077589225,17.690535733366655,0.14385932416834077,324.0,33.92307692307692,4.028846153846154,2.3076923076923075
v2x_val,v2x_0000,intermittent,GCE,2023-03-17-16-03-02,original,104,9.739305774485873,17.6462129574126,0.15794841345814614,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,intermittent,GCE,2023-03-17-16-03-02,nonreversal,104,9.739305774485873,17.6462129574126,0.15794841345814614,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,intermittent,GCE,2023-03-17-16-03-02,negative_reversal,104,9.739305774485873,17.6462129574126,0.15794841345814614,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,intermittent,GCE,2023-03-17-16-03-02,positive_reversal,104,9.739305774485873,17.6462129574126,0.15794841345814614,322.61538461538464,33.92307692307692,4.009615384615385,2.326923076923077
v2x_val,v2x_0000,intermittent,Guarded Scalar,2023-03-17-16-03-02,original,104,9.75113324072328,17.684230128272922,0.17106753915830414,323.65384615384613,34.61538461538461,4.014423076923077,2.3221153846153846
v2x_val,v2x_0000,intermittent,Guarded Scalar,2023-03-17-16-03-02,nonreversal,104,9.75113324072328,17.684230128272922,0.17106753915830414,323.65384615384613,34.61538461538461,4.014423076923077,2.3221153846153846
v2x_val,v2x_0000,intermittent,Guarded Scalar,2023-03-17-16-03-02,negative_reversal,104,9.75113324072328,17.684230128272922,0.17106753915830414,323.65384615384613,34.61538461538461,4.014423076923077,2.3221153846153846
v2x_val,v2x_0000,intermittent,Guarded Scalar,2023-03-17-16-03-02,positive_reversal,104,9.75113324072328,17.684230128272922,0.17106753915830414,323.65384615384613,34.61538461538461,4.014423076923077,2.3221153846153846
v2x_val,v2x_0001,reliable,GCE,2023-03-17-16-10-12,original,131,9.9873209850388,27.421463127952922,6.603758054843298,738.1374045801526,12.091603053435115,10.083969465648854,4.748091603053435
v2x_val,v2x_0001,reliable,GCE,2023-03-17-16-10-12,nonreversal,131,9.984218155385143,27.414454683713572,6.765272307818638,737.587786259542,12.091603053435115,10.076335877862595,4.755725190839694
v2x_val,v2x_0001,reliable,GCE,2023-03-17-16-10-12,negative_reversal,131,9.984218155385143,27.414454683713572,6.765272307818638,737.587786259542,12.091603053435115,10.076335877862595,4.755725190839694
v2x_val,v2x_0001,reliable,GCE,2023-03-17-16-10-12,positive_reversal,131,9.9873209850388,27.421463127952922,6.603758054843298,738.1374045801526,12.091603053435115,10.083969465648854,4.748091603053435
v2x_val,v2x_0001,reliable,Guarded Scalar,2023-03-17-16-10-12,original,131,10.002815269282834,27.462046182899346,6.738437076548313,739.7862595419847,12.091603053435115,10.106870229007633,4.7251908396946565
v2x_val,v2x_0001,reliable,Guarded Scalar,2023-03-17-16-10-12,nonreversal,131,9.999161031925553,27.452028696135013,6.7372570907748415,739.236641221374,12.091603053435115,10.099236641221374,4.732824427480916
v2x_val,v2x_0001,reliable,Guarded Scalar,2023-03-17-16-10-12,negative_reversal,131,9.999161031925553,27.452028696135013,6.7372570907748415,739.236641221374,12.091603053435115,10.099236641221374,4.732824427480916
v2x_val,v2x_0001,reliable,Guarded Scalar,2023-03-17-16-10-12,positive_reversal,131,10.002815269282834,27.462046182899346,6.738437076548313,739.7862595419847,12.091603053435115,10.106870229007633,4.7251908396946565
v2x_val,v2x_0001,intermittent,GCE,2023-03-17-16-10-12,original,131,9.741793423745936,26.752205391287944,7.60684574321997,700.2137404580153,12.091603053435115,9.557251908396946,5.2748091603053435
v2x_val,v2x_0001,intermittent,GCE,2023-03-17-16-10-12,nonreversal,131,9.727020632459858,26.716930971695053,7.984147525006318,698.0152671755725,12.091603053435115,9.526717557251908,5.305343511450381
v2x_val,v2x_0001,intermittent,GCE,2023-03-17-16-10-12,negative_reversal,131,9.727019871471326,26.716926667561047,7.983916469307227,698.0152671755725,12.091603053435115,9.526717557251908,5.305343511450381
v2x_val,v2x_0001,intermittent,GCE,2023-03-17-16-10-12,positive_reversal,131,9.74179418473447,26.752209695421946,7.607076798919061,700.2137404580153,12.091603053435115,9.557251908396946,5.2748091603053435
v2x_val,v2x_0001,intermittent,Guarded Scalar,2023-03-17-16-10-12,original,131,9.751516563049725,26.80357032234922,8.155579940595493,701.0381679389313,13.19083969465649,9.553435114503817,5.278625954198473
v2x_val,v2x_0001,intermittent,Guarded Scalar,2023-03-17-16-10-12,nonreversal,131,9.743435059594681,26.78175604128601,8.150940703674122,699.9389312977099,13.19083969465649,9.538167938931299,5.293893129770993
v2x_val,v2x_0001,intermittent,Guarded Scalar,2023-03-17-16-10-12,negative_reversal,131,9.743435059594681,26.78175604128601,8.150940703674122,699.9389312977099,13.19083969465649,9.538167938931299,5.293893129770993
v2x_val,v2x_0001,intermittent,Guarded Scalar,2023-03-17-16-10-12,positive_reversal,131,9.751516563049725,26.80357032234922,8.15557994059549,701.0381679389313,13.19083969465649,9.553435114503817,5.278625954198473
v2x_val,v2x_0002,reliable,GCE,2023-04-04-15-43-17,original,140,9.143681433383385,23.79752746403247,116.77018146860557,208.28571428571428,252.5142857142857,2.4571428571428573,8.021428571428572
v2x_val,v2x_0002,reliable,GCE,2023-04-04-15-43-17,nonreversal,140,9.135488946280484,23.785712087931245,116.3111147518665,207.77142857142857,253.02857142857144,2.4571428571428573,8.035714285714286
v2x_val,v2x_0002,reliable,GCE,2023-04-04-15-43-17,negative_reversal,140,9.135488946280484,23.785712087931245,116.3111147518665,207.77142857142857,253.02857142857144,2.4571428571428573,8.035714285714286
v2x_val,v2x_0002,reliable,GCE,2023-04-04-15-43-17,positive_reversal,140,9.143681433383385,23.79752746403247,116.77018146860557,208.28571428571428,252.5142857142857,2.4571428571428573,8.021428571428572
v2x_val,v2x_0002,reliable,Guarded Scalar,2023-04-04-15-43-17,original,140,9.312559872432331,24.27162191666868,112.54385026850852,220.62857142857143,266.4,2.65,8.042857142857143
v2x_val,v2x_0002,reliable,Guarded Scalar,2023-04-04-15-43-17,nonreversal,140,9.312559872432331,24.27162191666868,112.5438502685085,220.62857142857143,266.4,2.65,8.042857142857143
v2x_val,v2x_0002,reliable,Guarded Scalar,2023-04-04-15-43-17,negative_reversal,140,9.312559872432331,24.27162191666868,112.5438502685085,220.62857142857143,266.4,2.65,8.042857142857143
v2x_val,v2x_0002,reliable,Guarded Scalar,2023-04-04-15-43-17,positive_reversal,140,9.312559872432331,24.27162191666868,112.54385026850852,220.62857142857143,266.4,2.65,8.042857142857143
v2x_val,v2x_0002,intermittent,GCE,2023-04-04-15-43-17,original,140,8.91465556433913,23.01200610594203,101.79952363083325,209.82857142857142,226.8,1.9928571428571429,7.642857142857143
v2x_val,v2x_0002,intermittent,GCE,2023-04-04-15-43-17,nonreversal,140,8.91464468558287,23.011965498539755,101.79791127255427,209.82857142857142,226.8,1.9928571428571429,7.642857142857143
v2x_val,v2x_0002,intermittent,GCE,2023-04-04-15-43-17,negative_reversal,140,8.915072105892014,23.014046678396845,101.64081310795679,209.82857142857142,227.05714285714285,1.9964285714285714,7.646428571428571
v2x_val,v2x_0002,intermittent,GCE,2023-04-04-15-43-17,positive_reversal,140,8.91465556433913,23.01200610594203,101.79952363083325,209.82857142857142,226.8,1.9928571428571429,7.642857142857143
v2x_val,v2x_0002,intermittent,Guarded Scalar,2023-04-04-15-43-17,original,140,9.036105647090228,23.31796347201447,94.96417039119018,215.74285714285713,242.22857142857143,2.3464285714285715,7.775
v2x_val,v2x_0002,intermittent,Guarded Scalar,2023-04-04-15-43-17,nonreversal,140,9.03467926757464,23.312508490719683,94.96417039119018,215.74285714285713,241.97142857142856,2.342857142857143,7.771428571428571
v2x_val,v2x_0002,intermittent,Guarded Scalar,2023-04-04-15-43-17,negative_reversal,140,9.036105647090228,23.31796347201447,94.96417039119018,215.74285714285713,242.22857142857143,2.3464285714285715,7.775
v2x_val,v2x_0002,intermittent,Guarded Scalar,2023-04-04-15-43-17,positive_reversal,140,9.03467926757464,23.312508490719683,94.96417039119018,215.74285714285713,241.97142857142856,2.342857142857143,7.771428571428571
v2x_val,v2x_0003,reliable,GCE,2023-04-04-16-01-17,original,128,7.771028817956946,17.503629115057407,1.504149863595957,339.1875,31.5,4.6484375,5.6796875
v2x_val,v2x_0003,reliable,GCE,2023-04-04-16-01-17,nonreversal,128,7.76299220327458,17.469928423975848,1.5046690764061552,338.0625,30.9375,4.640625,5.6875
v2x_val,v2x_0003,reliable,GCE,2023-04-04-16-01-17,negative_reversal,128,7.762991639242617,17.469925663449686,1.50456412002303,338.0625,30.9375,4.640625,5.6875
v2x_val,v2x_0003,reliable,GCE,2023-04-04-16-01-17,positive_reversal,128,7.771029381988909,17.50363187558357,1.5042548199790822,339.1875,31.5,4.6484375,5.6796875
v2x_val,v2x_0003,reliable,Guarded Scalar,2023-04-04-16-01-17,original,128,7.688492554339857,17.58037706676848,2.821905192294742,344.8125,29.8125,4.734375,5.578125
v2x_val,v2x_0003,reliable,Guarded Scalar,2023-04-04-16-01-17,nonreversal,128,7.6848775684796164,17.570159470664315,2.821949856291558,344.25,29.8125,4.7265625,5.5859375
v2x_val,v2x_0003,reliable,Guarded Scalar,2023-04-04-16-01-17,negative_reversal,128,7.6848775684796164,17.570159470664315,2.821949856291558,344.25,29.8125,4.7265625,5.5859375
v2x_val,v2x_0003,reliable,Guarded Scalar,2023-04-04-16-01-17,positive_reversal,128,7.688492554339857,17.58037706676848,2.821905192294742,344.8125,29.8125,4.734375,5.578125
v2x_val,v2x_0003,intermittent,GCE,2023-04-04-16-01-17,original,128,7.886619566433642,17.497680602779532,3.6951141573848103,323.4375,36.84375,4.57421875,5.97265625
v2x_val,v2x_0003,intermittent,GCE,2023-04-04-16-01-17,nonreversal,128,7.879570275332827,17.48054568161328,3.6986599587625895,322.59375,36.84375,4.5625,5.984375
v2x_val,v2x_0003,intermittent,GCE,2023-04-04-16-01-17,negative_reversal,128,7.879569440832149,17.480541478732015,3.6984815528030506,322.59375,36.84375,4.5625,5.984375
v2x_val,v2x_0003,intermittent,GCE,2023-04-04-16-01-17,positive_reversal,128,7.88662040093432,17.4976848056608,3.6952925633443496,323.4375,36.84375,4.57421875,5.97265625
v2x_val,v2x_0003,intermittent,Guarded Scalar,2023-04-04-16-01-17,original,128,7.84675689712303,17.431300414253,3.752309502153148,326.8125,34.875,4.609375,5.8984375
v2x_val,v2x_0003,intermittent,Guarded Scalar,2023-04-04-16-01-17,nonreversal,128,7.841669318529303,17.41927014604541,3.7557018542373624,326.25,34.875,4.6015625,5.90625
v2x_val,v2x_0003,intermittent,Guarded Scalar,2023-04-04-16-01-17,negative_reversal,128,7.841669318529303,17.41927014604541,3.7557018542373624,326.25,34.875,4.6015625,5.90625
v2x_val,v2x_0003,intermittent,Guarded Scalar,2023-04-04-16-01-17,positive_reversal,128,7.84675689712303,17.431300414253,3.752309502153148,326.8125,34.875,4.609375,5.8984375
v2x_val,v2x_0004,reliable,GCE,2023-04-05-16-09-26,original,116,5.399006743259987,4.782882490200941,0.8046140370968606,48.41379310344828,0.0,0.6724137931034483,0.1206896551724138
v2x_val,v2x_0004,reliable,GCE,2023-04-05-16-09-26,nonreversal,116,5.399006743259987,4.782882490200941,0.8046140370968606,48.41379310344828,0.0,0.6724137931034483,0.1206896551724138
v2x_val,v2x_0004,reliable,GCE,2023-04-05-16-09-26,negative_reversal,116,5.399006743259987,4.782882490200941,0.8046140370968606,48.41379310344828,0.0,0.6724137931034483,0.1206896551724138
v2x_val,v2x_0004,reliable,GCE,2023-04-05-16-09-26,positive_reversal,116,5.399006743259987,4.782882490200941,0.8046140370968606,48.41379310344828,0.0,0.6724137931034483,0.1206896551724138
v2x_val,v2x_0004,reliable,Guarded Scalar,2023-04-05-16-09-26,original,116,5.43396360817438,4.818001616898063,0.818432743514169,49.03448275862069,0.0,0.6810344827586207,0.11206896551724138
v2x_val,v2x_0004,reliable,Guarded Scalar,2023-04-05-16-09-26,nonreversal,116,5.43396360817438,4.818001616898063,0.8184327435141692,49.03448275862069,0.0,0.6810344827586207,0.11206896551724138
v2x_val,v2x_0004,reliable,Guarded Scalar,2023-04-05-16-09-26,negative_reversal,116,5.43396360817438,4.818001616898063,0.818432743514169,49.03448275862069,0.0,0.6810344827586207,0.11206896551724138
v2x_val,v2x_0004,reliable,Guarded Scalar,2023-04-05-16-09-26,positive_reversal,116,5.43396360817438,4.818001616898063,0.8184327435141692,49.03448275862069,0.0,0.6810344827586207,0.11206896551724138
v2x_val,v2x_0004,intermittent,GCE,2023-04-05-16-09-26,original,116,5.408607824781972,4.789067133154587,2.4788578778733963,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
v2x_val,v2x_0004,intermittent,GCE,2023-04-05-16-09-26,nonreversal,116,5.408607824781972,4.789067133154587,2.4788578778733963,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
v2x_val,v2x_0004,intermittent,GCE,2023-04-05-16-09-26,negative_reversal,116,5.408607824781972,4.789067133154587,2.4788578778733963,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
v2x_val,v2x_0004,intermittent,GCE,2023-04-05-16-09-26,positive_reversal,116,5.408607824781972,4.789067133154587,2.4788578778733963,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
v2x_val,v2x_0004,intermittent,Guarded Scalar,2023-04-05-16-09-26,original,116,5.40868713350319,4.7892316400658155,2.481415726232164,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
v2x_val,v2x_0004,intermittent,Guarded Scalar,2023-04-05-16-09-26,nonreversal,116,5.40868713350319,4.7892316400658155,2.481415726232164,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
v2x_val,v2x_0004,intermittent,Guarded Scalar,2023-04-05-16-09-26,negative_reversal,116,5.40868713350319,4.7892316400658155,2.481415726232164,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
v2x_val,v2x_0004,intermittent,Guarded Scalar,2023-04-05-16-09-26,positive_reversal,116,5.40868713350319,4.7892316400658155,2.481415726232164,45.62068965517241,0.0,0.6336206896551724,0.15948275862068967
